lead_id,lead_date,origin,locadora,region,supervisor,sdr,order_date,credit_analysis_date,approved_date,formalized_date,signed_date,stage,gmv,amount_paid,target_formalized,target_signed,is_order,is_approved,is_formalized,is_signed
L103305,2026-02-16,Crossover,Locadora A,Centro-Oeste,Supervisor C,SDR C,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L103306,2026-02-19,Inbound,Locadora A,Sul,Supervisor C,SDR E,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L103307,2026-01-25,C2C,Locadora B,Sudeste,Supervisor C,SDR C,2026-01-28,2026-01-30,,,,Análise de Crédito,0.0,0.0,6,5,1,0,0,0
L103308,2026-01-05,Inbound,Locadora A,Sudeste,Supervisor C,SDR H,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L103309,2026-06-20,Inbound,Locadora A,Sudeste,Supervisor D,SDR F,2026-06-25,2026-06-28,2026-07-01,,,Aprovado,0.0,0.0,6,5,1,1,0,0
L103310,2026-04-03,Crossover,Locadora B,Sudeste,Supervisor D,SDR D,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L103311,2026-03-14,C2C,Locadora A,Sudeste,Supervisor D,SDR G,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L103312,2026-06-18,C2C,Locadora A,Sul,Supervisor B,SDR H,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L103313,2026-02-10,Crossover,Locadora A,Sudeste,Supervisor A,SDR A,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L103314,2026-03-14,Inbound,Locadora A,Sudeste,Supervisor B,SDR E,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L103315,2026-06-03,Inbound,Locadora A,Centro-Oeste,Supervisor B,SDR D,2026-06-08,2026-06-09,,,,Análise de Crédito,0.0,0.0,6,5,1,0,0,0
L103316,2026-04-25,Inbound,Locadora B,Sudeste,Supervisor B,SDR G,2026-04-30,2026-05-02,,,,Análise de Crédito,0.0,0.0,6,5,1,0,0,0
L103317,2026-03-14,Inbound,Locadora A,Norte,Supervisor C,SDR C,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L103318,2026-02-16,Inbound,Locadora A,Sudeste,Supervisor D,SDR C,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L103319,2026-01-07,Inbound,Locadora B,Sudeste,Supervisor D,SDR G,2026-01-08,2026-01-11,2026-01-15,,,Aprovado,0.0,0.0,6,5,1,1,0,0
L103320,2026-01-16,Inbound,Locadora A,Nordeste,Supervisor C,SDR H,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L103321,2026-01-30,Inbound,Locadora A,Sul,Supervisor C,SDR B,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L103322,2026-05-23,C2C,Locadora A,Nordeste,Supervisor B,SDR E,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L103323,2026-04-26,Crossover,Locadora A,Sudeste,Supervisor C,SDR G,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L103324,2026-03-20,Inbound,Locadora A,Sudeste,Supervisor B,SDR B,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L103325,2026-05-22,Inbound,Locadora A,Centro-Oeste,Supervisor D,SDR F,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L103326,2026-01-30,C2C,Locadora A,Sudeste,Supervisor D,SDR H,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L103327,2026-02-08,Inbound,Locadora A,Sul,Supervisor B,SDR G,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L103328,2026-03-13,Inbound,Locadora A,Sudeste,Supervisor C,SDR B,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L103329,2026-06-16,Inbound,Locadora A,Sudeste,Supervisor A,SDR H,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L103330,2026-04-22,Inbound,Locadora A,Sudeste,Supervisor B,SDR C,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L103331,2026-06-04,C2C,Locadora A,Nordeste,Supervisor D,SDR D,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L103332,2026-02-14,Inbound,Locadora A,Sudeste,Supervisor C,SDR C,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L103333,2026-06-03,Inbound,Locadora A,Norte,Supervisor C,SDR F,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L103334,2026-01-14,Farmer,Locadora A,Sudeste,Supervisor A,SDR B,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L103335,2026-02-11,Inbound,Locadora A,Sul,Supervisor D,SDR F,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L103336,2026-04-05,Inbound,Locadora A,Sudeste,Supervisor D,SDR A,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L103337,2026-01-10,Inbound,Locadora A,Centro-Oeste,Supervisor B,SDR G,2026-01-13,2026-01-17,2026-01-21,2026-01-22,2026-01-27,Assinado,57169.16,51133.71,6,5,1,1,1,1
L103338,2026-06-05,Crossover,Locadora A,Nordeste,Supervisor D,SDR C,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L103339,2026-06-07,Inbound,Locadora A,Sul,Supervisor C,SDR E,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L103340,2026-04-09,C2C,Locadora A,Sudeste,Supervisor B,SDR B,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L103341,2026-02-25,C2C,Locadora B,Centro-Oeste,Supervisor B,SDR A,2026-02-27,2026-02-28,2026-03-04,,,Aprovado,0.0,0.0,6,5,1,1,0,0
L103342,2026-01-18,C2C,Locadora A,Sudeste,Supervisor C,SDR A,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L103343,2026-04-23,Inbound,Locadora B,Sul,Supervisor B,SDR H,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L103344,2026-04-08,Inbound,Locadora B,Centro-Oeste,Supervisor C,SDR B,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L103345,2026-05-18,Inbound,Locadora A,Sudeste,Supervisor A,SDR A,2026-05-21,2026-05-24,2026-05-25,,,Aprovado,0.0,0.0,6,5,1,1,0,0
L103346,2026-04-20,C2C,Locadora A,Centro-Oeste,Supervisor B,SDR E,2026-04-23,2026-04-26,2026-04-27,,,Aprovado,0.0,0.0,6,5,1,1,0,0
L103347,2026-01-24,Farmer,Locadora A,Centro-Oeste,Supervisor C,SDR H,2026-01-28,2026-01-30,,,,Análise de Crédito,0.0,0.0,6,5,1,0,0,0
L103348,2026-01-23,Inbound,Locadora B,Sudeste,Supervisor D,SDR A,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L103349,2026-05-22,Inbound,Locadora A,Sudeste,Supervisor B,SDR C,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L103350,2026-01-29,Farmer,Locadora B,Sudeste,Supervisor C,SDR E,2026-01-31,2026-02-02,,,,Análise de Crédito,0.0,0.0,6,5,1,0,0,0
L103351,2026-06-19,C2C,Locadora A,Centro-Oeste,Supervisor B,SDR D,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L103352,2026-01-20,Farmer,Locadora A,Sul,Supervisor D,SDR B,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L103353,2026-05-12,Inbound,Locadora A,Sudeste,Supervisor B,SDR H,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L103354,2026-06-26,Inbound,Locadora A,Sudeste,Supervisor C,SDR C,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L103355,2026-03-21,Inbound,Locadora A,Sudeste,Supervisor B,SDR F,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L103356,2026-01-11,Inbound,Locadora B,Sudeste,Supervisor B,SDR D,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L103357,2026-06-08,C2C,Locadora A,Sudeste,Supervisor C,SDR E,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L103358,2026-02-03,Inbound,Locadora B,Sudeste,Supervisor C,SDR H,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L103359,2026-04-06,Inbound,Locadora B,Sudeste,Supervisor C,SDR C,2026-04-11,2026-04-13,2026-04-16,,,Aprovado,0.0,0.0,6,5,1,1,0,0
L103360,2026-06-28,Inbound,Locadora A,Sul,Supervisor D,SDR G,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L103361,2026-05-15,Inbound,Locadora A,Sul,Supervisor C,SDR C,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L103362,2026-01-09,Inbound,Locadora A,Sudeste,Supervisor D,SDR C,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L103363,2026-05-29,Crossover,Locadora A,Sul,Supervisor B,SDR A,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L103364,2026-01-30,C2C,Locadora B,Sudeste,Supervisor C,SDR C,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L103365,2026-05-16,Inbound,Locadora B,Sudeste,Supervisor B,SDR E,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L103366,2026-04-23,Inbound,Locadora B,Norte,Supervisor C,SDR F,2026-04-26,2026-04-30,,,,Análise de Crédito,0.0,0.0,6,5,1,0,0,0
L103367,2026-02-22,Inbound,Locadora A,Sul,Supervisor A,SDR D,2026-02-23,2026-02-25,,,,Análise de Crédito,0.0,0.0,6,5,1,0,0,0
L103368,2026-03-18,Inbound,Locadora A,Sudeste,Supervisor D,SDR C,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L103369,2026-01-22,Inbound,Locadora A,Sudeste,Supervisor C,SDR B,2026-01-24,2026-01-26,,,,Análise de Crédito,0.0,0.0,6,5,1,0,0,0
L103370,2026-06-28,C2C,Locadora B,Centro-Oeste,Supervisor C,SDR H,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L103371,2026-02-13,Crossover,Locadora A,Sudeste,Supervisor D,SDR D,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L103372,2026-02-25,C2C,Locadora A,Norte,Supervisor B,SDR C,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L103373,2026-04-02,Inbound,Locadora A,Sudeste,Supervisor B,SDR H,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L103374,2026-05-02,Inbound,Locadora A,Sudeste,Supervisor C,SDR F,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L103375,2026-04-02,Inbound,Locadora A,Sul,Supervisor D,SDR G,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L103376,2026-04-02,Inbound,Locadora A,Centro-Oeste,Supervisor B,SDR D,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L103377,2026-04-16,C2C,Locadora B,Sudeste,Supervisor A,SDR D,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L103378,2026-06-05,Inbound,Locadora B,Norte,Supervisor A,SDR F,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L103379,2026-03-13,Inbound,Locadora A,Nordeste,Supervisor C,SDR H,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L103380,2026-05-31,Inbound,Locadora B,Sudeste,Supervisor A,SDR G,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L103381,2026-05-23,C2C,Locadora A,Sudeste,Supervisor C,SDR D,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L103382,2026-06-23,Inbound,Locadora B,Sudeste,Supervisor D,SDR E,2026-06-27,2026-07-01,2026-07-03,,,Aprovado,0.0,0.0,6,5,1,1,0,0
L103383,2026-06-15,Farmer,Locadora A,Sul,Supervisor C,SDR C,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L103384,2026-05-25,Inbound,Locadora A,Sul,Supervisor A,SDR D,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L103385,2026-02-14,C2C,Locadora A,Sudeste,Supervisor C,SDR D,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L103386,2026-05-21,Inbound,Locadora A,Norte,Supervisor B,SDR A,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L103387,2026-05-14,Crossover,Locadora A,Sudeste,Supervisor A,SDR G,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L103388,2026-02-22,C2C,Locadora A,Nordeste,Supervisor A,SDR B,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L103389,2026-05-03,Inbound,Locadora A,Nordeste,Supervisor C,SDR C,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L103390,2026-02-15,Crossover,Locadora A,Sudeste,Supervisor C,SDR C,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L103391,2026-04-05,Inbound,Locadora A,Sudeste,Supervisor B,SDR B,2026-04-06,2026-04-08,,,,Análise de Crédito,0.0,0.0,6,5,1,0,0,0
L103392,2026-05-25,Inbound,Locadora B,Sudeste,Supervisor D,SDR D,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L103393,2026-02-04,Crossover,Locadora A,Nordeste,Supervisor C,SDR H,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L103394,2026-03-02,Inbound,Locadora A,Sudeste,Supervisor D,SDR C,2026-03-05,2026-03-08,,,,Análise de Crédito,0.0,0.0,6,5,1,0,0,0
L103395,2026-05-24,Farmer,Locadora A,Nordeste,Supervisor A,SDR F,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L103396,2026-03-24,Farmer,Locadora A,Sul,Supervisor B,SDR F,2026-03-26,2026-03-28,,,,Análise de Crédito,0.0,0.0,6,5,1,0,0,0
L103397,2026-06-23,Crossover,Locadora A,Sudeste,Supervisor A,SDR G,2026-06-28,2026-07-02,2026-07-06,,,Aprovado,0.0,0.0,6,5,1,1,0,0
L103398,2026-01-02,Inbound,Locadora A,Nordeste,Supervisor B,SDR E,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L103399,2026-05-11,Farmer,Locadora A,Sudeste,Supervisor D,SDR F,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L103400,2026-05-28,Inbound,Locadora A,Centro-Oeste,Supervisor B,SDR G,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L103401,2026-06-16,Inbound,Locadora B,Sudeste,Supervisor B,SDR F,2026-06-20,2026-06-22,,,,Análise de Crédito,0.0,0.0,6,5,1,0,0,0
L103402,2026-01-29,Crossover,Locadora A,Sudeste,Supervisor A,SDR E,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L103403,2026-06-28,Inbound,Locadora A,Sudeste,Supervisor B,SDR A,2026-07-02,2026-07-03,,,,Análise de Crédito,0.0,0.0,6,5,1,0,0,0
L103404,2026-03-13,Inbound,Locadora B,Sudeste,Supervisor A,SDR E,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L103405,2026-03-05,Farmer,Locadora A,Centro-Oeste,Supervisor A,SDR G,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L103406,2026-03-06,C2C,Locadora A,Sudeste,Supervisor A,SDR C,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L103407,2026-04-26,Inbound,Locadora A,Sudeste,Supervisor C,SDR B,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L103408,2026-04-30,Inbound,Locadora A,Sudeste,Supervisor C,SDR E,2026-05-03,2026-05-07,,,,Análise de Crédito,0.0,0.0,6,5,1,0,0,0
L103409,2026-03-27,Inbound,Locadora A,Sul,Supervisor C,SDR B,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L103410,2026-01-13,Crossover,Locadora A,Nordeste,Supervisor A,SDR F,2026-01-16,2026-01-20,,,,Análise de Crédito,0.0,0.0,6,5,1,0,0,0
L103411,2026-06-28,Farmer,Locadora B,Sul,Supervisor D,SDR H,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L103412,2026-02-10,Inbound,Locadora B,Norte,Supervisor C,SDR D,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L103413,2026-01-17,C2C,Locadora B,Sudeste,Supervisor C,SDR A,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L103414,2026-04-19,Inbound,Locadora A,Sudeste,Supervisor D,SDR C,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L103415,2026-03-16,Crossover,Locadora B,Sul,Supervisor B,SDR A,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L103416,2026-04-22,Inbound,Locadora B,Sudeste,Supervisor C,SDR D,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L103417,2026-06-08,Inbound,Locadora A,Centro-Oeste,Supervisor A,SDR C,2026-06-09,2026-06-13,2026-06-15,,,Aprovado,0.0,0.0,6,5,1,1,0,0
L103418,2026-01-18,C2C,Locadora A,Nordeste,Supervisor B,SDR G,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L103419,2026-02-21,Inbound,Locadora A,Sudeste,Supervisor B,SDR G,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L103420,2026-04-04,Inbound,Locadora A,Nordeste,Supervisor A,SDR D,2026-04-09,2026-04-11,,,,Análise de Crédito,0.0,0.0,6,5,1,0,0,0
L103421,2026-05-23,Inbound,Locadora A,Sudeste,Supervisor C,SDR H,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L103422,2026-04-19,Inbound,Locadora A,Centro-Oeste,Supervisor A,SDR D,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L103423,2026-03-11,Farmer,Locadora A,Sudeste,Supervisor D,SDR A,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L103424,2026-04-21,Crossover,Locadora A,Centro-Oeste,Supervisor A,SDR H,2026-04-24,2026-04-27,2026-04-28,,,Aprovado,0.0,0.0,6,5,1,1,0,0
L103425,2026-06-27,Crossover,Locadora A,Sudeste,Supervisor A,SDR D,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L103426,2026-03-28,Crossover,Locadora A,Norte,Supervisor B,SDR H,2026-03-31,2026-04-02,,,,Análise de Crédito,0.0,0.0,6,5,1,0,0,0
L103427,2026-06-09,Inbound,Locadora B,Norte,Supervisor B,SDR F,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L103428,2026-05-22,Inbound,Locadora B,Sul,Supervisor C,SDR H,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L103429,2026-02-24,Crossover,Locadora A,Sul,Supervisor C,SDR F,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L103430,2026-02-15,Inbound,Locadora A,Sul,Supervisor C,SDR E,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L103431,2026-05-20,Inbound,Locadora B,Sul,Supervisor C,SDR B,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L103432,2026-02-07,Crossover,Locadora A,Sul,Supervisor D,SDR C,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L103433,2026-03-02,C2C,Locadora B,Sul,Supervisor C,SDR C,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L103434,2026-02-12,Inbound,Locadora A,Nordeste,Supervisor A,SDR C,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L103435,2026-04-20,Inbound,Locadora A,Sul,Supervisor B,SDR E,2026-04-23,2026-04-27,,,,Análise de Crédito,0.0,0.0,6,5,1,0,0,0
L103436,2026-02-23,Inbound,Locadora A,Sudeste,Supervisor C,SDR G,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L103437,2026-04-30,Inbound,Locadora A,Nordeste,Supervisor B,SDR A,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L103438,2026-06-19,C2C,Locadora A,Sudeste,Supervisor D,SDR E,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L103439,2026-05-31,Inbound,Locadora A,Sudeste,Supervisor B,SDR G,2026-06-02,2026-06-04,2026-06-07,2026-06-12,,Formalizado,39743.0,0.0,6,5,1,1,1,0
L103440,2026-06-21,Inbound,Locadora B,Norte,Supervisor B,SDR D,2026-06-25,2026-06-27,,,,Análise de Crédito,0.0,0.0,6,5,1,0,0,0
L103441,2026-01-05,C2C,Locadora A,Sudeste,Supervisor B,SDR C,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L103442,2026-03-24,C2C,Locadora A,Sudeste,Supervisor C,SDR D,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L103443,2026-02-09,Farmer,Locadora A,Sul,Supervisor C,SDR G,2026-02-11,2026-02-15,2026-02-16,2026-02-17,2026-02-26,Assinado,61063.27,54179.06,6,5,1,1,1,1
L103444,2026-06-16,Inbound,Locadora A,Nordeste,Supervisor B,SDR H,2026-06-19,2026-06-21,2026-06-22,,,Aprovado,0.0,0.0,6,5,1,1,0,0
L103445,2026-05-09,Crossover,Locadora A,Sudeste,Supervisor A,SDR F,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L103446,2026-02-27,Inbound,Locadora A,Sul,Supervisor A,SDR D,2026-03-01,2026-03-02,2026-03-06,,,Aprovado,0.0,0.0,6,5,1,1,0,0
L103447,2026-04-12,Inbound,Locadora A,Sudeste,Supervisor B,SDR F,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L103448,2026-04-20,Inbound,Locadora B,Sudeste,Supervisor D,SDR F,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L103449,2026-03-31,Farmer,Locadora A,Sudeste,Supervisor D,SDR G,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L103450,2026-03-27,Inbound,Locadora A,Sudeste,Supervisor C,SDR B,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L103451,2026-01-10,Inbound,Locadora B,Norte,Supervisor C,SDR A,2026-01-13,2026-01-14,2026-01-15,2026-01-17,,Formalizado,51273.57,0.0,6,5,1,1,1,0
L103452,2026-03-23,Inbound,Locadora A,Sul,Supervisor C,SDR C,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L103453,2026-03-05,Inbound,Locadora A,Nordeste,Supervisor A,SDR C,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L103454,2026-05-29,Inbound,Locadora A,Nordeste,Supervisor B,SDR E,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L103455,2026-06-06,Farmer,Locadora B,Norte,Supervisor D,SDR E,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L103456,2026-05-16,Inbound,Locadora A,Centro-Oeste,Supervisor C,SDR H,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L103457,2026-01-06,Farmer,Locadora A,Sudeste,Supervisor A,SDR G,2026-01-08,2026-01-11,,,,Análise de Crédito,0.0,0.0,6,5,1,0,0,0
L103458,2026-06-02,Inbound,Locadora B,Nordeste,Supervisor A,SDR B,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L103459,2026-03-13,Inbound,Locadora A,Sul,Supervisor D,SDR G,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L103460,2026-03-17,Inbound,Locadora B,Sudeste,Supervisor D,SDR G,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L103461,2026-06-21,Farmer,Locadora A,Sudeste,Supervisor A,SDR D,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L103462,2026-06-06,Inbound,Locadora A,Sudeste,Supervisor B,SDR A,2026-06-07,2026-06-11,2026-06-15,2026-06-22,,Formalizado,61230.44,0.0,6,5,1,1,1,0
L103463,2026-01-10,Inbound,Locadora A,Sul,Supervisor D,SDR G,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L103464,2026-03-07,Inbound,Locadora B,Nordeste,Supervisor B,SDR B,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L103465,2026-05-16,C2C,Locadora B,Sul,Supervisor A,SDR B,2026-05-21,2026-05-24,2026-05-25,,,Aprovado,0.0,0.0,6,5,1,1,0,0
L103466,2026-04-08,Inbound,Locadora A,Sudeste,Supervisor B,SDR D,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L103467,2026-02-16,Farmer,Locadora A,Sudeste,Supervisor B,SDR A,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L103468,2026-04-05,C2C,Locadora A,Nordeste,Supervisor B,SDR D,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L103469,2026-06-06,C2C,Locadora A,Sudeste,Supervisor D,SDR B,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L103470,2026-02-10,Inbound,Locadora A,Sudeste,Supervisor D,SDR A,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L103471,2026-05-16,Inbound,Locadora A,Centro-Oeste,Supervisor C,SDR H,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L103472,2026-05-13,C2C,Locadora A,Nordeste,Supervisor A,SDR C,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L103473,2026-06-10,Inbound,Locadora A,Sul,Supervisor B,SDR E,2026-06-14,2026-06-18,,,,Análise de Crédito,0.0,0.0,6,5,1,0,0,0
L103474,2026-02-23,Crossover,Locadora A,Sul,Supervisor A,SDR G,2026-02-24,2026-02-27,,,,Análise de Crédito,0.0,0.0,6,5,1,0,0,0
L103475,2026-02-09,Crossover,Locadora A,Sudeste,Supervisor A,SDR D,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L103476,2026-04-10,Farmer,Locadora A,Norte,Supervisor B,SDR C,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L103477,2026-04-07,Inbound,Locadora A,Sul,Supervisor A,SDR F,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L103478,2026-03-16,Inbound,Locadora B,Centro-Oeste,Supervisor C,SDR F,2026-03-20,2026-03-23,2026-03-25,,,Aprovado,0.0,0.0,6,5,1,1,0,0
L103479,2026-05-22,Inbound,Locadora A,Sudeste,Supervisor B,SDR A,2026-05-24,2026-05-28,2026-05-30,,,Aprovado,0.0,0.0,6,5,1,1,0,0
L103480,2026-05-25,Farmer,Locadora B,Sul,Supervisor C,SDR G,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L103481,2026-02-14,Inbound,Locadora A,Sudeste,Supervisor C,SDR A,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L103482,2026-05-24,C2C,Locadora A,Sudeste,Supervisor D,SDR F,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L103483,2026-02-11,Farmer,Locadora B,Centro-Oeste,Supervisor B,SDR A,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L103484,2026-03-15,C2C,Locadora A,Nordeste,Supervisor A,SDR A,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L103485,2026-01-05,C2C,Locadora A,Sudeste,Supervisor D,SDR A,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L103486,2026-03-03,Inbound,Locadora A,Nordeste,Supervisor B,SDR F,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L103487,2026-06-23,Inbound,Locadora A,Sudeste,Supervisor D,SDR D,2026-06-27,2026-06-28,,,,Análise de Crédito,0.0,0.0,6,5,1,0,0,0
L103488,2026-03-22,Crossover,Locadora B,Sul,Supervisor D,SDR E,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L103489,2026-05-09,C2C,Locadora A,Sudeste,Supervisor D,SDR C,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L103490,2026-01-20,Inbound,Locadora A,Sudeste,Supervisor C,SDR A,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L103491,2026-04-26,Inbound,Locadora A,Nordeste,Supervisor C,SDR G,2026-04-28,2026-05-01,2026-05-03,2026-05-08,2026-05-14,Assinado,130662.29,128289.6,6,5,1,1,1,1
L103492,2026-03-09,C2C,Locadora A,Sudeste,Supervisor B,SDR G,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L103493,2026-05-15,Inbound,Locadora B,Nordeste,Supervisor B,SDR G,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
